title,company,skills,link
,Colgate-Palmolive  ( India ),"data insights , analytical skills , business reporting , communication skills , visualization tools , information technology , ajax , spring , python , written communication , soap",https://www.timesjobs.com/job-detail/associate-contractual-role-job-details-colgate-palmolive-company-colgate-palmolive-india-mumbai-2-to-3-yrs-jobid-D0klQuxAYo5zpSvf__PLUS__uAgZw==&source=srp
,Jump Trading,"analytical skills , problem solving , programming languages , data analysis , business intelligence , bi , sql , database , linux , python , infrastructure , high performance computing",https://www.timesjobs.com/job-detail/business-intelligence-researcher-jump-trading-china-3-to-6-yrs-jobid-y0p4GOwkRDNzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"back end distributed systems , cloud computing , python , sql , aws , fundamentals , hive , senior software engineer , git , hadoop , edi , consultant , infrastructure",https://www.timesjobs.com/job-detail/senior-software-engineer-python-sql-aws-autodesk-india-pvt-ltd-pune-5-to-7-yrs-jobid-oflf6y__SLASH__K__SLASH__m1zpSvf__PLUS__uAgZw==&source=srp
,Nielsen Research Ltd. Co.,"product management , project planning , stakeholder engagement , data analysis , communication skills , sql , xml , json , python , javascript , ruby , written communication",https://www.timesjobs.com/job-detail/nielsen-product-manager-nielsen-research-ltd-co-mexico-3-to-5-yrs-jobid-yHcX5oun4mNzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data mining , sql , plsql , database development , database , xml , mysql , big data , rdbms , sas , information management , javascript , business objects , oracle sql",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-ahmedabad-5-to-8-yrs-jobid-7rgulfpOVsFzpSvf__PLUS__uAgZw==&source=srp
,TE Connectivity Ltd,"product development , engineering processes , data analysis , project management , communication skills , electronic components , production , manufacturing engineer , innovation , product documentation , mechanical engineer , mechanical engineering , fabrication , ideas , prototype , kaizen , product specifications",https://www.timesjobs.com/job-detail/sr-r-d-product-dvl-engineer-job-details-te-connectivity-te-connectivity-ltd-bengaluru-bangalore-5-to-9-yrs-jobid-MjKqwaY__PLUS__Po1zpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"powerapps , power automate , power bi , software development , statistical analysis , reports , technical leadership , information technology , security , performanceoptimization , solution architect , version control , performance optimization",https://www.timesjobs.com/job-detail/powerapps-developer-virtusa-consulting-services-pvt-ltd-chennai-8-to-11-yrs-jobid-hlx9__PLUS__A3QMgRzpSvf__PLUS__uAgZw==&source=srp
,Vestas Wind Technology India Pvt Ltd,"health monitoring , reliability analysis , data analytics , project management , communication skills , resource management , learning , recruitment , workforce , resource planning",https://www.timesjobs.com/job-detail/trainee-engineer-job-details-vestas-vestas-wind-technology-india-pvt-ltd-chennai-0-to-2-yrs-jobid-p30rXkOoEWdzpSvf__PLUS__uAgZw==&source=srp
,Moody's Corporation,"** data enrichment , cloud engineering , serverless technology , data pipelines , aws cloud ** , c , data warehousing , sql , api , big data , c# , python , nosql , messaging , application support , infrastructure , .net , gateway",https://www.timesjobs.com/job-detail/senior-data-engineer-c-c-c-c-net-moody-s-corporation-3-to-6-yrs-jobid-GzTasMJDtdVzpSvf__PLUS__uAgZw==&source=srp
,Google India Pvt Ltd,"** data engineering relational databases sql queries programming languages ( python , java , c ) data warehouses ** , machine learning , infrastructure",https://www.timesjobs.com/job-detail/data-engineer-youtube-google-india-pvt-ltd-5-to-8-yrs-jobid-AyLqCF1YAXtzpSvf__PLUS__uAgZw==&source=srp
,TE Connectivity Ltd,"engineering leadership , plm process , data management , project management , communication skills , manufacturing engineer , product engineer , innovation , mechanical engineer , mechanical engineering , ideas , kaizen",https://www.timesjobs.com/job-detail/sr-product-engineer-engineering-excellence-job-details-te-connectivity-te-connectivity-ltd-bengaluru-bangalore-5-to-9-yrs-jobid-Q6816Z__SLASH__nCG1zpSvf__PLUS__uAgZw==&source=srp
,crescendo global,"data engineering , databricks , sql , sas , data warehousing , cloud services , information technology , cloud computing",https://www.timesjobs.com/job-detail/data-engineer-databricks-sas-sql-5-9-years-gurgaon-job-in-gurgaon-crescendo-global-gurgaon-5-to-9-yrs-jobid-9EMPBvBCYbdzpSvf__PLUS__uAgZw==&source=srp
,AMAZON INDIA PVT LTD,"financial systems development , scalable systems architecture , software development , data engineering , problem solving , melting , ideas , maintenance",https://www.timesjobs.com/job-detail/data-engineer-building-next-gen-financial-systems-finauto-payables-tech-amazon-india-pvt-ltd-hyderabad-secunderabad-3-to-8-yrs-jobid-L__SLASH__b5MyfO__PLUS__6dzpSvf__PLUS__uAgZw==&source=srp
,teva pharmaceuticals ltd,"python programming , pyspark , sql , azure services , machine learning , hr , recruitment",https://www.timesjobs.com/job-detail/data-engineer-iii-job-details-teva-pharmaceuticals-teva-pharmaceuticals-ltd-bengaluru-bangalore-4-to-7-yrs-jobid-DXG7gJa8wb1zpSvf__PLUS__uAgZw==&source=srp
,AMAZON INDIA PVT LTD,"financial systems , scalable systems , software development , data engineering , analytics , melting , problem solving , ideas , maintenance",https://www.timesjobs.com/job-detail/data-engineer-building-next-gen-financial-systems-finauto-payables-tech-amazon-india-pvt-ltd-hyderabad-secunderabad-3-to-7-yrs-jobid-zGtOCM7Ru4ZzpSvf__PLUS__uAgZw==&source=srp
,Converse Placement services,"data analysis , team management , stakeholder engagement , market monitoring , business intelligence , interpersonal skills , communication , communication skills , interview",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-chennai-6-to-10-yrs-jobid-RVodONzHTnVzpSvf__PLUS__uAgZw==&source=srp
,Converse Placement services,"data analysis , inventory management , vendor negotiation , supply chain , category management , vendor relationship , supply chain management , procurement",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-chennai-6-to-7-yrs-jobid-ghyAPfJ77zVzpSvf__PLUS__uAgZw==&source=srp
,Converse Placement services,"** data analysis , erp systems , order management , supply chain management , quality control ** , interpersonal skills , communication , interview",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-chennai-5-to-9-yrs-jobid-mfN7xvtbd__PLUS__BzpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"data security , cybersecurity governance , it general controls , risk management , compliance , sox testing , accounting , legal , cisa , sox compliance , internal control , corporate finance , audit , reporting , erp , sap , itgc",https://www.timesjobs.com/job-detail/analyst-sr-data-security-job-details-boston-scientific-boston-scientific-5-to-8-yrs-jobid-idKGKZlwZBNzpSvf__PLUS__uAgZw==&source=srp
,ace softex pvt. ltd.,"project execution , engineering , experience in IT Industry",https://www.timesjobs.com/job-detail/team-lead-ace-softex-pvt-ltd-rajkot-1-to-4-yrs-jobid-6__PLUS__XcVoaAlCJzpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"data management , analytic reporting , incident management , customer service , compliance knowledge , sharepoint , sql , security , access management , team player , written communication",https://www.timesjobs.com/job-detail/commercial-data-insight-analyst-job-details-boston-scientific-boston-scientific-malaysia-2-to-5-yrs-jobid-i4uyYj__SLASH____SLASH__EjpzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"object oriented programming , android development , ios development , mobile platform design , test automation , c , rest api , java , html , software testing , javascript , software engineer , junit , team player , machine learning , consultant",https://www.timesjobs.com/job-detail/senior-software-engineer-android-autodesk-india-pvt-ltd-pune-7-to-10-yrs-jobid-lUae7dEMJtFzpSvf__PLUS__uAgZw==&source=srp
,Converse Placement services,"azure , data modeling , sql , oracle , postgresql , business rules , storage , database , data extraction , devops , shell scripting , software engineer , technical skills , python , unix",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-chennai-bengaluru-bangalore-8-to-11-yrs-jobid-OkiWCvu1qgNzpSvf__PLUS__uAgZw==&source=srp
,ESN TECHNOLOGIES,"data warehousing , sql , database , data modeling , etl , ssas , database security , integration services , ssis",https://www.timesjobs.com/job-detail/database-developer-sql-server-esn-technologies-hyderabad-secunderabad-1-to-4-yrs-jobid-EFJ6vMWR__SLASH____PLUS__lzpSvf__PLUS__uAgZw==&source=srp
,Informatica,"enterprise software , data management , data engineering , product marketing , cloud technologies , director , messaging",https://www.timesjobs.com/job-detail/sr-product-marketing-manager-informatica-bengaluru-bangalore-null-5-to-9-yrs-jobid-SeWN5wkTW3pzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , bi , sql , java , hadoop , big data , python , machine learning , nosql , database programming , cassandra , hdfs",https://www.timesjobs.com/job-detail/lead-data-scientist-analytics-vidhya-chennai-5-to-8-yrs-jobid-ltqYsXoSTQZzpSvf__PLUS__uAgZw==&source=srp
,INFINITY GROUP,"css , software design , html5 , php developer , bootstrap , jquery , git , zend , web development , html , mysql , mvc , api , rest , laravel , microsoft azure , javascript , java developer , zend framework , infrastructure , php , angularjs , soap",https://www.timesjobs.com/job-detail/php-developer-infinity-group-noida-greater-noida-karnal-3-to-6-yrs-jobid-tWfBpVhJ3UlzpSvf__PLUS__uAgZw==&source=srp
,Essence Software Solutions Pvt. Ltd.,"css , c , c , php developer , javascript , mysql server , infrastructure , php , html , mysql , api",https://www.timesjobs.com/job-detail/php-developer-essence-software-solutions-pvt-ltd-gurgaon-0-to-3-yrs-jobid-5ksKwCOXdlRzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , bi , dashboards",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-pune-3-to-6-yrs-jobid-QA03SWV8LaxzpSvf__PLUS__uAgZw==&source=srp
,Myntra,"data analysis , data management , statistical analysis , communication skills , team management , python , sql , tandem",https://www.timesjobs.com/job-detail/manager-storefront-planning-and-analytics-myntra-bengaluru-bangalore-3-to-5-yrs-jobid-C5KPrQLrJAhzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"data modelling , data analysis , data warehousing , data profiling , business analysis , metadata , etl",https://www.timesjobs.com/job-detail/data-analsyt-virtusa-consulting-services-pvt-ltd-chennai-8-to-11-yrs-jobid-vLAtimRVe21zpSvf__PLUS__uAgZw==&source=srp
,axmiyan hr solutions private limited,"reports , data mining , database design , database , procedures",https://www.timesjobs.com/job-detail/data-architect-data-scientist-axmiyan-hr-solutions-private-limited-gurgaon-5-to-8-yrs-jobid-7hiwqH5r911zpSvf__PLUS__uAgZw==&source=srp
,origin hr,"Finance business processes , Financial reporting , Forecasting , SQL , Python , forecasting , accounting , financial reporting , finance",https://www.timesjobs.com/job-detail/finance-business-analyst-origin-hr-pune-5-to-8-yrs-jobid-PZIRwJhPyYRzpSvf__PLUS__uAgZw==&source=srp
,ispatial techno solutions pvt ltd.,"algorithms , c , scala , data mining , sql , java , mysql , hadoop , middleware , python , oracle , mq , nosql",https://www.timesjobs.com/job-detail/data-scientist-ispatial-techno-solutions-pvt-ltd-hyderabad-secunderabad-7-to-10-yrs-jobid-qCKQkVvjwxhzpSvf__PLUS__uAgZw==&source=srp
,Go Viralll,"security compliance , css , html5 , php developer , sql , html , mysql , problem solving , javascript , nosql , infrastructure , php",https://www.timesjobs.com/job-detail/php-developer-go-viralll-hyderabad-secunderabad-3-to-4-yrs-jobid-IoqCixXKUlxzpSvf__PLUS__uAgZw==&source=srp
,Cotocus,"infrastructure , machine learning , cloud computing",https://www.timesjobs.com/job-detail/artificial-intelligence-architect-cotocus-bengaluru-bangalore-0-to-3-yrs-jobid-5cHxn2uvBaRzpSvf__PLUS__uAgZw==&source=srp
,aci infotech,"project management , business intelligence , data analysis , stakeholder communication , technical expertise , bi , data warehousing , pmp , data modeling , etl , qlikview , data integration",https://www.timesjobs.com/job-detail/bi-project-manager-aci-infotech-hyderabad-secunderabad-3-to-8-yrs-jobid-sIPLlkBSiL1zpSvf__PLUS__uAgZw==&source=srp
,Moody's Corporation,"cloud engineering , data solutions , agile methodologies , data integration , serverless architecture , data warehousing , sql , java , api , big data , python , messaging , nosql , application support , infrastructure , gateway",https://www.timesjobs.com/job-detail/staff-data-software-engineer-moody-s-corporation-3-to-5-yrs-jobid-__PLUS__YdA9o2AlNhzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"reltio , mulesoft , data integration , java , agile , xml , waterfall , jenkins , gxp , jira , testing , system testing , j2ee technologies , test tools",https://www.timesjobs.com/job-detail/reltio-mdm-engineer-virtusa-consulting-services-pvt-ltd-chennai-5-to-7-yrs-jobid-yFxBqsDi11ZzpSvf__PLUS__uAgZw==&source=srp
,BUSISOL SOURCING INDIA PVT. LTD,"r2 , information technology , dbms , t-sql , xml , ssrs , c# , triggers , .net , microsoft technologies , bi , sql , t - sql , sql developer , rdbms , production support",https://www.timesjobs.com/job-detail/power-bi-sql-tableau-developer-busisol-sourcing-india-pvt-ltd-mumbai-6-to-8-yrs-jobid-eZs8unxBtJFzpSvf__PLUS__uAgZw==&source=srp
,Myntra,"analytics , big data , data visualization , business analysis , sql & python , udp , scala , data extraction , java , mobile , problem solving , team player , web technologies , hdfs",https://www.timesjobs.com/job-detail/manager-analytics-business-insights-myntra-bengaluru-bangalore-3-to-6-yrs-jobid-M1dcnjvidS5zpSvf__PLUS__uAgZw==&source=srp
,Myntra,"big data analytics , data visualization , statistical modeling , sql , e commerce metrics , udp , scala , data extraction , java , python , mobile , problem solving , team player , web technologies , hdfs",https://www.timesjobs.com/job-detail/associate-analytics-business-insights-myntra-bengaluru-bangalore-1-to-3-yrs-jobid-__SLASH__3h724J5p65zpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"talent acquisition , data analysis , hr service delivery , bi tools , communication skills , interpersonal skills , recruitment",https://www.timesjobs.com/job-detail/apprentice-talent-acquisition-people-experience-autodesk-india-pvt-ltd-bengaluru-bangalore-pune-0-to-1-yrs-jobid-f__PLUS__C__PLUS__FixwgE9zpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"test framework design , python ( pytest ) , linux servers , aws cloud services , continuous integration , test automation , bi , qa , functional testing , test strategy , writing , jenkins , sql queries , edi , consultant , sdet , infrastructure",https://www.timesjobs.com/job-detail/software-development-engineer-in-test-pytest-python-autodesk-india-pvt-ltd-bengaluru-bangalore-2-to-4-yrs-jobid-A5DK5LSt9QBzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"back end systems , cloud computing , distributed systems , automation frameworks , data processing , fundamentals , hive , senior software engineer , sql , git , hadoop , python , edi , consultant , infrastructure",https://www.timesjobs.com/job-detail/senior-software-engineer-python-sql-aws-autodesk-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-gUWXb7zDvodzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , c , java , software packages , python , mobile , problem solving , machine learning , opencv",https://www.timesjobs.com/job-detail/ai-developer-analytics-vidhya-delhi-delhi-ncr-5-to-8-yrs-jobid-ahQmZ1GGy61zpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , software packages , python , natural language processing , machine learning , opencv",https://www.timesjobs.com/job-detail/senior-ai-developer-analytics-vidhya-delhi-delhi-ncr-5-to-10-yrs-jobid-IBbbRJIbhS9zpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"data analysis , c , director , business analytics , data science , statistical modeling , press , statistical analysis",https://www.timesjobs.com/job-detail/director-business-analytics-analytics-vidhya-gurgaon-delhi-chennai-delhi-ncr-8-to-13-yrs-jobid-RcB__SLASH__6a910axzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"data mining , bi , linear regression , dashboards , sql , logistic regression , data analysis , sas",https://www.timesjobs.com/job-detail/analytics-specialist-analytics-vidhya-mumbai-2-to-4-yrs-jobid-iiWVzxNbfORzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"data mining , bi , linear regression , dashboards , sql , data scientist , statistical modeling , logistic regression , data analysis , predictive modeling",https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-hyderabad-secunderabad-bengaluru-bangalore-2-to-5-yrs-jobid-e__SLASH__Q8FrukssNzpSvf__PLUS__uAgZw==&source=srp
,College dunia web pvt ltd,"bd , management skills , build , business development , entrepreneur",https://www.timesjobs.com/job-detail/entrepreneur-in-residence-college-dunia-web-pvt-ltd-gurgaon-2-to-7-yrs-jobid-D3RnMt2ipSZzpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"bi , script language , sql , database , big data , python",https://www.timesjobs.com/job-detail/data-qc-analyst-cloudxlab-bengaluru-bangalore-5-to-8-yrs-jobid-7gGDY3vadBhzpSvf__PLUS__uAgZw==&source=srp
,IQVIA,"** geographic analysis , data entry , excel , sql , communication tools ** , advanced analytics , data science",https://www.timesjobs.com/job-detail/analista-jr-de-datos-iqvia-mexico-0-to-1-yrs-jobid-ylaw4K__PLUS__pDK5zpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"python , bi , sql , security , database",https://www.timesjobs.com/job-detail/power-bi-developer-rangam-infotech-pvt-ltd-pune-5-to-8-yrs-jobid-__SLASH__O6OqpT4mldzpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"sql queries , bi , sql , security , database , writing , agile , jira",https://www.timesjobs.com/job-detail/power-bi-developer-rangam-infotech-pvt-ltd-pune-5-to-8-yrs-jobid-2D9JWhscrItzpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"css , sql , html , system analyst , kentico , web technologies , content management system",https://www.timesjobs.com/job-detail/configuration-analyst-rangam-infotech-pvt-ltd-gurgaon-0-to-2-yrs-jobid-lJgwCgt9QKlzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"data engineering , data wrangling , sql , aws technologies , python scripting , authoring , scala , data structures , big data , cloud services , nosql , consultant , infrastructure",https://www.timesjobs.com/job-detail/senior-data-engineer-autodesk-india-pvt-ltd-bengaluru-bangalore-5-to-9-yrs-jobid-UcaiB97nhiBzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"data pipelines , big data solutions , ci / cd processes , data modeling , apache airflow , java , devops , python , github , hive , data warehousing , storage , sql , senior software developer , hadoop , mobile , consultant",https://www.timesjobs.com/job-detail/senior-software-developer-big-data-autodesk-india-pvt-ltd-canada-5-to-10-yrs-jobid-dBxhD8__PLUS__sIrtzpSvf__PLUS__uAgZw==&source=srp
,autodesk india pvt ltd,"data analysis , business intelligence , sql proficiency , visualization skills , automated solutions , hive , data mining , bi , api , python , team player , consultant",https://www.timesjobs.com/job-detail/senior-data-analytics-engineer-autodesk-india-pvt-ltd-singapore-3-to-5-yrs-jobid-EPdJawQLVqBzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"mulesoft , rest services , java , api technologies , cloud technologies , xml , waterfall , jenkins , gxp , jira , testing , system testing , agile , j2ee technologies , test tools",https://www.timesjobs.com/job-detail/mulesoft-integration-engineer-virtusa-consulting-services-pvt-ltd-chennai-7-to-10-yrs-jobid-__SLASH__XyKH__PLUS__qwHGFzpSvf__PLUS__uAgZw==&source=srp
,iron mountain india pvt ltd,"data analysis , business intelligence ( bi ) , data pipeline , process automation , etl support , information technology , t-sql , ssrs , debugging , servicenow , application support",https://www.timesjobs.com/job-detail/iron-mountain-jobs-data-systems-analyst-iii-in-bangalore-india-iron-mountain-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-NYfWT6f528BzpSvf__PLUS__uAgZw==&source=srp
,crescendo global,"data management , general insurance , python , r , data analysis , sas / sql , dos , data structures",https://www.timesjobs.com/job-detail/data-management-general-insurance-python-r-5-years-gurgaon-job-crescendo-global-gurgaon-5-to-8-yrs-jobid-1DBBZGBc43xzpSvf__PLUS__uAgZw==&source=srp
,infinity business solutions pvt ltd,"Big Data , Analytics , Hadoop , Spark , Data Engineering , bi , storage , sql , hadoop , big data , mongodb , hbase , rdbms , sql database",https://www.timesjobs.com/job-detail/head-data-innovation-analytics-platform-infinity-business-solutions-pvt-ltd-gurgaon-12-to-16-yrs-jobid-KLlL3cIxdvdzpSvf__PLUS__uAgZw==&source=srp
,Vehere,"fullstack development , front end languages , javascript frameworks , oop concepts , databases , css , jquery , apache , json , html , mysql , mongodb , team player , nosql , node.js , web technologies , angularjs",https://www.timesjobs.com/job-detail/senior-fullstack-developer-vehere-vehere-bengaluru-bangalore-kolkata-7-to-10-yrs-jobid-3djKS__SLASH__9GcAZzpSvf__PLUS__uAgZw==&source=srp
,InteleANTS Virtual Workforce Private Limited,"mysql , api , python , adf , nosql , hosting , storage , sql , security , database , mongodb , c , machine learning , written communication , infrastructure",https://www.timesjobs.com/job-detail/data-warehouse-architect-inteleants-virtual-workforce-private-limited-chennai-5-to-8-yrs-jobid-ooAE3__SLASH__ogaXFzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"html5 , control-m , apache , java , unix shell scripting , linux , shell scripting , html , mysql , python , oracle , sas , odbc , sas graph , windows , javascript , eclipse , web tools , sas stat , unix / linux",https://www.timesjobs.com/job-detail/sas-developer-analytics-vidhya-bengaluru-bangalore-4-to-7-yrs-jobid-z9wntvU__SLASH__ljFzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"html5 , jsp , sql , d3.js , java , xml , hadoop , big data , cloud computing , mongodb , sas , problem solving , tibco , mining , machine learning , javascript , nosql , neo4j , mapreduce",https://www.timesjobs.com/job-detail/graph-db-data-visualizer-analytics-vidhya-gurgaon-3-to-6-yrs-jobid-FflIum3kpA9zpSvf__PLUS__uAgZw==&source=srp
,DecisionTree Analytics and Services,"data mining , sql , postgresql , mysql , product delivery , written communication",https://www.timesjobs.com/job-detail/manager-analytics-decisiontree-analytics-and-services-gurgaon-8-to-10-yrs-jobid-ag0TeO6qZ__PLUS__pzpSvf__PLUS__uAgZw==&source=srp
,College dunia web pvt ltd,"web services , coding , web technologies , portal",https://www.timesjobs.com/job-detail/react-native-developer-college-dunia-web-pvt-ltd-gurgaon-1-to-6-yrs-jobid-56TUkVqj5XFzpSvf__PLUS__uAgZw==&source=srp
,College dunia web pvt ltd,"css , database , html , mysql , mongodb , python , javascript , infrastructure",https://www.timesjobs.com/job-detail/fullstack-developer-college-dunia-web-pvt-ltd-gurgaon-1-to-5-yrs-jobid-ar8EG__SLASH__snol9zpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"algorithms , python , natural language processing , problem solving , machine learning",https://www.timesjobs.com/job-detail/senior-data-scientist-cloudxlab-bengaluru-bangalore-4-to-6-yrs-jobid-xhVhSTeJyLFzpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"css , sql , html , system analyst , kentico , web technologies , content management system",https://www.timesjobs.com/job-detail/configuration-analyst-i-rangam-infotech-pvt-ltd-gurgaon-0-to-2-yrs-jobid-5a__PLUS__UxFhs1FFzpSvf__PLUS__uAgZw==&source=srp
,Olam,"data analytics , environmental analytics , statistical analysis , microsoft excel , r programming , algorithms , data mining , python , machine learning",https://www.timesjobs.com/job-detail/carbon-modeler-job-details-olam-international-limited-olam-singapore-3-to-7-yrs-jobid-TCm9__PLUS__aIzT7hzpSvf__PLUS__uAgZw==&source=srp
,infinity business solutions pvt ltd,"Python , Numpy , Pandas , OOPs , APIs , oracle pl / sql , control-m , plsql , aix , database , python scripting , devops , linux , oops , software engineering , rest , team player , svn , windows , unix",https://www.timesjobs.com/job-detail/core-python-development-engineer-python-expert-infinity-business-solutions-pvt-ltd-gurgaon-7-to-10-yrs-jobid-ZIj78yyTG9xzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"ai engineering , python , kafka , machine learning , data modeling , artificial intelligence , data structures , mysql , github , software project , nosql , docker , database , technical skills , mongodb , rest , service oriented architecture",https://www.timesjobs.com/job-detail/tech-lead-virtusa-consulting-services-pvt-ltd-5-to-9-yrs-jobid-7Nj7mnk__PLUS__ratzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"ai engineering , python , data modeling , data structures , machine learning , artificial intelligence , mysql , github , software project , nosql , docker , database , technical skills , mongodb , rest , service oriented architecture",https://www.timesjobs.com/job-detail/tech-lead-virtusa-consulting-services-pvt-ltd-5-to-8-yrs-jobid-5wOrDp65zgFzpSvf__PLUS__uAgZw==&source=srp
,Google India Pvt Ltd,"software development python , data analysis sql , python , data visualization database development , dashboards creation , analytical skills , mysql , oracle , infrastructure , sql programming",https://www.timesjobs.com/job-detail/silicon-infrastructure-and-engineering-developer-google-india-pvt-ltd-5-to-8-yrs-jobid-BzMHBs3VFARzpSvf__PLUS__uAgZw==&source=srp
,Gainwell Technologies,"** python programming , data analysis , pandas library , numpy library , data visualization ** , sql , database management",https://www.timesjobs.com/job-detail/python-developer-job-details-gainwell-technologies-llc-gainwell-technologies-chennai-9-to-13-yrs-jobid-xICCnChCznxzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"mdx , conference , bi , business intelligence , sql , database , data modeling , etl , etl development , ssas , written communication , ssis",https://www.timesjobs.com/job-detail/lead-ops-service-engineer-analytics-vidhya-gurgaon-5-to-8-yrs-jobid-r__PLUS__Ho1Yfi3__SLASH__FzpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"authoring , sql , database , data structures , big data , python , c , nosql , infrastructure",https://www.timesjobs.com/job-detail/data-engineer-cloudxlab-bengaluru-bangalore-6-to-9-yrs-jobid-vtfnEI9hDu1zpSvf__PLUS__uAgZw==&source=srp
,crescendo global,"python , pyspark , databricks , sas , sql , information technology , data warehousing , cloud computing",https://www.timesjobs.com/job-detail/data-engineer-python-pyspark-databricks-sas-sql-5-9-years-gurgaon-crescendo-global-gurgaon-5-to-9-yrs-jobid-DjATuFYXOdZzpSvf__PLUS__uAgZw==&source=srp
,PUBLICIS GROUPE,"mom , windows os , servicenow , fundamentals , computer skills , linux , technical skills",https://www.timesjobs.com/job-detail/senior-associate-l1-technical-trainer-publicis-groupe-bengaluru-bangalore-2-to-3-yrs-jobid-WBfhyo5iVNtzpSvf__PLUS__uAgZw==&source=srp
,IDP EDUCATION INDIA PVT LTD,"algorithms , software engineering , data structures , python , machine learning , infrastructure",https://www.timesjobs.com/job-detail/lead-ml-engineer-idp-education-india-pvt-ltd-chennai-10-to-13-yrs-jobid-PBAdwAPaOsVzpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"expense audit , payment processing , process improvement , sap knowledge , communication skills , reports , expense management , reporting , erp , finance",https://www.timesjobs.com/job-detail/t-e-analyst-ii-fin-data-mgmt-coyol-job-details-boston-scientific-boston-scientific-1-to-5-yrs-jobid-89CMTnBhj5JzpSvf__PLUS__uAgZw==&source=srp
,virtusa consulting services pvt. ltd.,"data analysis , sql , dbt , stakeholder management , problem solving , git , mongodb",https://www.timesjobs.com/job-detail/core-associate-architect-virtusa-consulting-services-pvt-ltd-bengaluru-bangalore-null-5-to-8-yrs-jobid-do0uAViksjFzpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"sales strategy , key customer relationships , data analysis , strategic thinking , communication skills , regional manager , sales team , territory sales , sales management , negotiation , regional sales manager , innovation , distributors , marketing , channel partners , build , collaboration , marketing manager , selling",https://www.timesjobs.com/job-detail/regional-sales-manager-cardio-cdmx-job-details-boston-scientific-boston-scientific-mexico-5-to-8-yrs-jobid-gS18ZrcINmxzpSvf__PLUS__uAgZw==&source=srp
,AMAZON INDIA PVT LTD,"supply chain management , stakeholder management , people development , problem solving , technical expertise , python",https://www.timesjobs.com/job-detail/operations-manager-rbs-retail-efficiency-amazon-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-aJe9ZTJNgolzpSvf__PLUS__uAgZw==&source=srp
